pair;A;B;ms;gar;interval;parson;shapeh;shapetime
1641;DEUT4413.JSON;DEUT4448.JSON;0,3921515805;1,11022302462516E-16;0,2727272727;0,5568181818;-0,01754386;-0,08805281
1642;DEUT4413.JSON;DEUT4449.JSON;0,3338421935;0,1197916667;0,2333333333;0,4416666667;-0,01754386;-0,08606342
1643;DEUT4413.JSON;DEUT4450.JSON;0,341325431;0,109375;0,3181818182;0,5181818182;-0,01754386;-0,04913198
1644;DEUT4413.JSON;DEUT4451.JSON;0,5868654215;0,0346534653;0,3220338983;0,5423728814;-0,03716371;-0,175
1645;DEUT4413.JSON;DEUT4452.JSON;0,5011174968;0,0068027211;0,2372881356;0,5084745763;-0,02702703;-0,15675024
1646;DEUT4413.JSON;DEUT4453.JSON;0,4817209451;0,1388888889;0,2542372881;0,4237288136;-0,03703704;-0,19164872
1647;DEUT4413.JSON;DEUT4454.JSON;0,4887053001;0,2083333333;0,2542372881;0,4237288136;-0,03448276;-0,18709648
1648;DEUT4413.JSON;DEUT4455.JSON;0,3015054973;0,0045045045;0,2881355932;0,4576271186;-0,03571429;-0,20183304
1649;DEUT4413.JSON;DEUT4456.JSON;0,3865740741;0,0486111111;0,3220338983;0,4237288136;-0,03703704;-0,15444457
1650;DEUT4413.JSON;DEUT4457.JSON;0,3368354885;0,0442708333;0,2903225806;0,5268817204;-0,01754386;-0,08210043
1651;DEUT4413.JSON;DEUT4458.JSON;0,5213122605;0;0,2537313433;0,5820895522;-0,01754386;-0,05972814
1652;DEUT4413.JSON;DEUT4459.JSON;0,2745569923;0,006122449;0,2933333333;0,5733333333;-0,01754386;-0,09238789
1653;DEUT4413.JSON;DEUT4460.JSON;0,4356441571;0,1354166667;0,3068181818;0,5227272727;-0,02629783;-0,12840497
1654;DEUT4413.JSON;DEUT4461.JSON;0,3194109195;0,0325;0,2426035503;0,3372781065;-0,02629783;-0,12853096
1655;DEUT4413.JSON;DEUT4462.JSON;0,5953364464;0,1041666667;0,2372881356;0,6271186441;-0,01851852;-0,0799755
1656;DEUT4413.JSON;DEUT4463.JSON;0,3894077267;0,0132450331;0,3050847458;0,593220339;-0,02222222;-0,0834575
1657;DEUT4413.JSON;DEUT4464.JSON;0,5325670498;0,0062111801;0,2285714286;0,5857142857;-0,00877193;-0,04804783
1658;DEUT4413.JSON;DEUT4465.JSON;0,4576947637;1,11022302462516E-16;0,3170731707;0,512195122;-0,01754386;-0,05898351
1659;DEUT4413.JSON;DEUT4466.JSON;0,1162419709;0,0050167224;0,31;0,48;-0,0344712;-0,03438453
1660;DEUT4413.JSON;DEUT4467.JSON;0,5696539751;0;0,2833333333;0,5666666667;-0,00877193;-0,05188157
1661;DEUT4413.JSON;DEUT4468.JSON;0,4929757344;0,0194805195;0,2203389831;0,5762711864;-0,01136364;-0,03131971
1662;DEUT4413.JSON;DEUT4469.JSON;0,4614463602;2,22044604925031E-16;0,2753623188;0,5217391304;-0,02629783;-0,13690476
1663;DEUT4413.JSON;DEUT4470.JSON;0,3110233078;0;0,3389830508;0,593220339;0,02778614;-0,01029056
1664;DEUT4413.JSON;DEUT4471.JSON;0,4880507663;0,0583333333;0,2888888889;0,5555555556;-0,00877193;-0,10340365
1665;DEUT4413.JSON;DEUT4472.JSON;0,4390565134;0,1111111111;0,3389830508;0,5762711864;-0,02702703;-0,13692721
1666;DEUT4413.JSON;DEUT4473.JSON;0,6018318966;0;0,3389830508;0,6101694915;-0,01164989;-0,01331376
1667;DEUT4413.JSON;DEUT4474.JSON;0,6220922277;0,0518867925;0,2881355932;0,4745762712;0,01488684;-0,04952438
1668;DEUT4413.JSON;DEUT4475.JSON;0,2489785381;0,013618677;0,2826086957;0,4456521739;0,00890361;0,02712258
1669;DEUT4413.JSON;DEUT4476.JSON;0,5903376437;0,0611111111;0,3559322034;0,5254237288;-0,02272727;0,08683746
1670;DEUT4413.JSON;DEUT4477.JSON;0,5958453065;0;0,3559322034;0,593220339;-0,01111111;-0,10102082
1671;DEUT4413.JSON;DEUT4478.JSON;0,46475894;0;0,2711864407;0,4915254237;-0,03125;-0,20912473
1672;DEUT4413.JSON;DEUT4479.JSON;0,4908764368;0,0875;0,2596153846;0,5096153846;-0,00877193;-0,08468083
1673;DEUT4413.JSON;DEUT4480.JSON;0,111185539;0,0091819699;0,2653061224;0,5204081633;-0,01754386;-0,14356376
1674;DEUT4413.JSON;DEUT4481.JSON;0,4431752874;0,0388888889;0,2831858407;0,4513274336;-0,01754386;-0,11607143
1675;DEUT4413.JSON;DEUT4482.JSON;0,6258780332;0,1041666667;0,3728813559;0,5762711864;-0,01190476;-0,13321626
1676;DEUT4413.JSON;DEUT4483.JSON;0,2198176086;0,0051369863;0,2702702703;0,5405405405;-0,01754386;-0,08897976
1677;DEUT4413.JSON;DEUT4484.JSON;0,1258871038;0,0046860356;0,2772277228;0,495049505;-0,01754386;-0,04381605
1678;DEUT4413.JSON;DEUT4485.JSON;0,6414431673;0;0,3050847458;0,5762711864;-0,02702703;-0,14370751
1679;DEUT4413.JSON;DEUT4486.JSON;0,5635775862;0;0,3559322034;0,5593220339;-0,05582688;-0,2149505
1680;DEUT4413.JSON;DEUT4487.JSON;0,5908764368;0,0134228188;0,3220338983;0,5593220339;-0,01428571;-0,07856669
1681;DEUT4413.JSON;DEUT4488.JSON;0,5928520115;0,03125;0,3559322034;0,6271186441;-0,00892857;-0,0485685
1682;DEUT4413.JSON;DEUT4489.JSON;0,6693805875;0,0416666667;0,2881355932;0,5254237288;-0,05582688;-0,16878534
1683;DEUT4413.JSON;DEUT4490.JSON;0,6197916667;0,0048309179;0,3389830508;0,6101694915;-0,00961538;-0,09762387
1684;DEUT4413.JSON;DEUT4491.JSON;0,6148227969;0,0440251572;0,3389830508;0,5762711864;-0,02857143;-0,20525934
1685;DEUT4413.JSON;DEUT4492.JSON;0,5861170977;0,0348258706;0,3050847458;0,593220339;-0,00892857;-0,09052395
1686;DEUT4413.JSON;DEUT4493.JSON;0,6108117816;0,0048309179;0,3389830508;0,593220339;-0,00961538;-0,05237779
1687;DEUT4413.JSON;DEUT4494.JSON;0,5569324713;0,0140186916;0,3559322034;0,6101694915;-0,00892857;-0,0485685
1688;DEUT4413.JSON;DEUT4495.JSON;0,575039185;0,0316742081;0,3050847458;0,5423728814;-0,01315789;-0,10856841
1689;DEUT4413.JSON;DEUT4496.JSON;0,6003951149;0,0309734513;0,2542372881;0,593220339;-0,00925926;-0,09393995
1690;DEUT4413.JSON;DEUT4497.JSON;0,6048451469;0,0122699387;0,3050847458;0,5593220339;-0,01388889;-0,14225193
1691;DEUT4413.JSON;DEUT4498.JSON;0,5898587165;0,0125;0,3559322034;0,593220339;-0,00892857;-0,0485685
1692;DEUT4413.JSON;DEUT4499.JSON;0,5747924649;0,0544217687;0,3220338983;0,5593220339;-0,01470588;-0,06553916
1693;DEUT4413.JSON;DEUT4500.JSON;0,6151420817;0,125;0,2881355932;0,6101694915;-0,01428571;-0,14643581
1694;DEUT4413.JSON;DEUT4501.JSON;0,5486111111;0,0138888889;0,2542372881;0,4406779661;-0,02040816;-0,10692973
1695;DEUT4413.JSON;DEUT4502.JSON;0,3271072797;0,0026041667;0,2702702703;0,4864864865;-0,01754386;-0,05558245
1696;DEUT4413.JSON;DEUT4503.JSON;0,5775862069;0,0111111111;0,2711864407;0,3898305085;-0,04545455;-0,21184891
1697;DEUT4414.JSON;DEUT4398.JSON;0,6358812261;0,11;0,3529411765;0,6470588235;0,00706185;0,02661637
1698;DEUT4414.JSON;DEUT4399.JSON;0,638362069;0,0421455939;0,2307692308;0,5538461538;-0,00127649;-0,01139532
1699;DEUT4414.JSON;DEUT4400.JSON;0,6176450465;0,0476190476;0,2886597938;0,5154639175;-0,00127649;-0,02321979
1700;DEUT4414.JSON;DEUT4401.JSON;0,3730603448;0,1166666667;0,3;0,4;-0,02173913;-0,00179307
1701;DEUT4414.JSON;DEUT4402.JSON;0,4841475096;0,0083333333;0,3;0,5;-0,02602848;-0,06090665
1702;DEUT4414.JSON;DEUT4403.JSON;0,3616858238;0,0833333333;0,2833333333;0,4166666667;-0,06181764;-0,15897441
1703;DEUT4414.JSON;DEUT4404.JSON;0,4974137931;0,2833333333;0,3;0,45;-0,02;0,06183533
1704;DEUT4414.JSON;DEUT4405.JSON;0,2856321839;0,15;0,35;0,5;-0,01785714;-0,11176065
1705;DEUT4414.JSON;DEUT4406.JSON;0,6131042934;0;0,35;0,4833333333;-0,01388889;-0,07619048
1706;DEUT4414.JSON;DEUT4407.JSON;0,5776018241;0,1086956522;0,2637362637;0,5164835165;-0,02557971;-0,02809977
1707;DEUT4414.JSON;DEUT4408.JSON;0,6842472861;0,1111111111;0,1333333333;0,5333333333;-0,00892857;0,00940242
1708;DEUT4414.JSON;DEUT4409.JSON;0,3696876891;0,0674342105;0,3125;0,625;0,00706185;-0,01897932
1709;DEUT4414.JSON;DEUT4410.JSON;0,6467407743;0,1085526316;0,2333333333;0,5333333333;-0,03754323;0,03195599
1710;DEUT4414.JSON;DEUT4411.JSON;0,3784482759;0,1125;0,1666666667;0,3833333333;-0,04545455;-0,09162236
1711;DEUT4414.JSON;DEUT4412.JSON;0,5413314176;0,125;0,25;0,5833333333;-0,01086957;-0,05241649
1712;DEUT4414.JSON;DEUT4413.JSON;0,4892480843;0,0115384615;0,3333333333;0,6;-0,01754386;-0,03526235
1713;DEUT4414.JSON;DEUT4414.JSON;1;1;1;1;0,97371146;6,5514
1714;DEUT4414.JSON;DEUT4415.JSON;0,2212643678;0;0,3833333333;0,5833333333;-0,01219512;-0,01808426
1715;DEUT4414.JSON;DEUT4416.JSON;0,5826867816;0,0708333333;0,4347826087;0,6231884058;-0,00862069;-0,01193725
1716;DEUT4414.JSON;DEUT4417.JSON;0,2088018491;0,0080717489;0,2803030303;0,4242424242;-0,00127649;-0,00385677
1717;DEUT4414.JSON;DEUT4418.JSON;0,6799808429;0,05;0,3833333333;0,5666666667;-0,03532437;-0,13883153
1718;DEUT4414.JSON;DEUT4419.JSON;0,5385536398;0,0117647059;0,3015873016;0,5555555556;0,04968;0,11310633
1719;DEUT4414.JSON;DEUT4420.JSON;0,5241858238;0,0117647059;0,28125;0,5625;0,04968;0,11310633
